chr1	1109104
chr1	1186665
chr1	1447325
chr1	1760333
chr1	1908083
chr1	1967954
chr1	2164935
chr1	2184997
chr1	2315680
chr1	2342567
chr1	2396275
chr1	2850112
chr1	2879640
chr1	2883932
chr1	3204534
chr1	3228161
chr1	3434984
chr1	3786189
chr1	4231451
chr1	4682104
chr1	4746214
chr1	4746666
chr1	4810552
chr1	5210726
chr1	5271855
chr1	5381412
chr1	5388140
chr1	5631362
chr1	5901929
chr1	5906643
chr1	5935016
chr1	6317014
chr1	6676191
chr1	6726453
chr1	6733081
chr1	6876585
chr1	7315085
chr1	7504737
chr1	7955089
chr1	7990367
chr1	8094268
chr1	8171447
chr1	8181227
chr1	8192887
chr1	8379626
chr1	8409724
chr1	8842162
chr1	8961530
chr1	9133699
chr1	9529832
chr1	9542971
chr1	9938819
chr1	10978316
chr1	11572956
chr1	11813784
chr1	11967356
chr1	12350534
chr1	12442039
chr1	12539675
chr1	12612150
chr1	12777931
chr1	12882210
chr1	13960764
chr1	13965731
chr1	14122156
chr1	14287968
chr1	14454211
chr1	14500047
chr1	14697489
chr1	14875595
chr1	15144305
chr1	15305949
chr1	15359967
chr1	15369839
chr1	15431856
chr1	15472304
chr1	15546077
chr1	15899478
chr1	15908443
chr1	15941469
chr1	16035434
chr1	16147798
chr1	16325518
chr1	16523672
chr1	16643731
chr1	16653113
chr1	16772799
chr1	16844848
chr1	17514272
chr1	17719089
chr1	17750552
chr1	17820221
chr1	18464821
chr1	18499567
chr1	18851113
chr1	18895078
chr1	18918868
chr1	19174933
chr1	19177540
chr1	19852127
chr1	19975877
chr1	20775499
chr1	21097866
chr1	21265097
chr1	21339644
chr1	21571601
chr1	21733014
chr1	21766184
chr1	21899491
chr1	21909312
chr1	21988622
chr1	22118671
chr1	22165987
chr1	22690765
chr1	22882587
chr1	22931091
chr1	23273192
chr1	23286752
chr1	23354814
chr1	23875365
chr1	24793480
chr1	24871993
chr1	25046258
chr1	26008659
chr1	26276335
chr1	26589698
chr1	27370393
chr1	27370448
chr1	27617040
chr1	27639996
chr1	28681261
chr1	28687745
chr1	28837436
chr1	29247787
chr1	29436595
chr1	29478419
chr1	29573723
chr1	30051330
chr1	30149249
chr1	30297589
chr1	30300886
chr1	30396522
chr1	30458366
chr1	30754914
chr1	30940696
chr1	30944362
chr1	31178310
chr1	31211082
chr1	31250187
chr1	31345892
chr1	31973975
chr1	32085485
chr1	32086089
chr1	32204683
chr1	32437268
chr1	32777865
chr1	33909477
chr1	33949736
chr1	34048743
chr1	34061826
chr1	34243635
chr1	34278533
chr1	34581472
chr1	34608545
chr1	34680357
chr1	34828877
chr1	34832502
chr1	34945898
chr1	34967309
chr1	35203235
chr1	35300145
chr1	35369495
chr1	37437463
chr1	37572802
chr1	37670069
chr1	37687183
chr1	37927639
chr1	37981204
chr1	38522618
chr1	39241680
chr1	39329700
chr1	39455542
chr1	39506738
chr1	39640519
chr1	39996716
chr1	40033651
chr1	40077991
chr1	40183242
chr1	40440150
chr1	40519144
chr1	40529029
chr1	40701378
chr1	40840296
chr1	40930549
chr1	41102081
chr1	41112195
chr1	41395182
chr1	41448072
chr1	41498021
chr1	41561232
chr1	41586029
chr1	41613747
chr1	41641090
chr1	41719434
chr1	41795119
chr1	42081111
chr1	42310282
chr1	42420940
chr1	42556915
chr1	42711917
chr1	42714850
chr1	42971523
chr1	42989379
chr1	43927877
chr1	44036085
chr1	44058034
chr1	44516404
chr1	45209762
chr1	45354453
chr1	45449889
chr1	45668734
chr1	45748710
chr1	46776756
chr1	47007538
chr1	47017706
chr1	47211238
chr1	47226827
chr1	47984920
chr1	48594423
chr1	48662720
chr1	48775943
chr1	48830949
chr1	49010442
chr1	49034264
chr1	49035783
chr1	50817302
chr1	50821382
chr1	51273357
chr1	51407584
chr1	51844778
chr1	52023412
chr1	52973965
chr1	53116453
chr1	53164220
chr1	53179094
chr1	53327663
chr1	53581972
chr1	53756892
chr1	53766972
chr1	54121391
chr1	54601021
chr1	54633259
chr1	54787049
chr1	54877079
chr1	54884039
chr1	54887744
chr1	55098962
chr1	55136904
chr1	56620020
chr1	56620212
chr1	56702444
chr1	56764110
chr1	56956515
chr1	56997893
chr1	57223408
chr1	57394178
chr1	57595290
chr1	57636071
chr1	57942814
chr1	58704644
chr1	58934642
chr1	59201213
chr1	59444084
chr1	59733702
chr1	60597914
chr1	60665462
chr1	60889520
chr1	61340949
chr1	61464159
chr1	61499216
chr1	61600399
chr1	61618693
chr1	61818381
chr1	62093288
chr1	62193863
chr1	62403507
chr1	62505729
chr1	62936912
chr1	62969402
chr1	62993403
chr1	63634412
chr1	63985071
chr1	63991490
chr1	64034522
chr1	64519580
chr1	64871720
chr1	65033669
chr1	65076951
chr1	65435425
chr1	65582403
chr1	65763898
chr1	65891901
chr1	66020840
chr1	66084016
chr1	66141624
chr1	66143566
chr1	66322396
chr1	66370220
chr1	66656290
chr1	66896545
chr1	66919723
chr1	66946041
chr1	67255744
chr1	67257871
chr1	67735360
chr1	68135838
chr1	68465932
chr1	68743443
chr1	69516501
chr1	69733094
chr1	69749323
chr1	69759752
chr1	69843809
chr1	69867490
chr1	69876603
chr1	69917219
chr1	70121318
chr1	70336696
chr1	70989747
chr1	71011156
chr1	71014460
chr1	71033167
chr1	71045647
chr1	71094903
chr1	71129192
chr1	71189153
chr1	71195538
chr1	71394458
chr1	71485655
chr1	71502090
chr1	71590032
chr1	72038497
chr1	72070767
chr1	72136739
chr1	72216638
chr1	72350696
chr1	72352237
chr1	72372019
chr1	72615118
chr1	73821281
chr1	73847345
chr1	73849687
chr1	73851398
chr1	73853042
chr1	73870901
chr1	73976765
chr1	73981714
chr1	73987036
chr1	73991674
chr1	74087160
chr1	74113954
chr1	74151090
chr1	74175290
chr1	74271482
chr1	74274122
chr1	74330640
chr1	74402888
chr1	74428605
chr1	74562305
chr1	74704513
chr1	74727458
chr1	74739614
chr1	74774268
chr1	74832001
chr1	74970315
chr1	75008411
chr1	75175886
chr1	75218704
chr1	75445147
chr1	76217546
chr1	76300210
chr1	76344011
chr1	76466104
chr1	76665054
chr1	76745854
chr1	76755091
chr1	76755685
chr1	77101218
chr1	77346080
chr1	77348936
chr1	77688240
chr1	77880188
chr1	77942001
chr1	78603067
chr1	78687581
chr1	78928736
chr1	78996066
chr1	79103684
chr1	79169823
chr1	79263805
chr1	79775113
chr1	79899032
chr1	79964919
chr1	80142925
chr1	80689091
chr1	80782665
chr1	80881626
chr1	80895401
chr1	80988267
chr1	81146974
chr1	81316894
chr1	81340931
chr1	81382867
chr1	81394089
chr1	81457639
chr1	81466202
chr1	81488593
chr1	81494444
chr1	81829470
chr1	82064696
chr1	82120615
chr1	82242667
chr1	82636249
chr1	82777956
chr1	82883239
chr1	82961195
chr1	83133861
chr1	83232660
chr1	83608828
chr1	83633532
chr1	84234973
chr1	84271192
chr1	84297213
chr1	84490894
chr1	84849664
chr1	84980237
chr1	85003785
chr1	85113203
